hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 60.00000, -0.0884441, -0.0290702, -0.101079, -0.0332231, -0.0884448, -0.0290704, 4.62599E-010, -1.12127E-009
0, 120.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.088445, -0.0290705, 4.62596E-010, -1.12133E-009
0, 180.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.088445, -0.0290705, 4.62596E-010, -1.12133E-009
0, 240.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.088445, -0.0290705, 4.62596E-010, -1.12133E-009
0, 300.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.088445, -0.0290705, 4.62596E-010, -1.12133E-009
0, 360.00000, -0.0884448, -0.0290704, -0.113714, -0.0373758, -0.0758108, -0.0249179, 2.18734E-009, -9.92057E-009
0, 420.00000, -0.088445, -0.0290704, -0.113715, -0.0373763, -0.07581, -0.0249176, 2.18758E-009, -9.92174E-009
0, 480.00000, -0.088445, -0.0290704, -0.113715, -0.0373763, -0.07581, -0.0249176, 2.18758E-009, -9.92174E-009
0, 540.00000, -0.088445, -0.0290704, -0.113715, -0.0373763, -0.07581, -0.0249176, 2.18758E-009, -9.92174E-009
0, 600.00000, -0.088445, -0.0290704, -0.113715, -0.0373763, -0.07581, -0.0249176, 2.18758E-009, -9.92174E-009
0, 660.00000, -0.10108, -0.0332234, -0.088446, -0.0290708, -0.101079, -0.0332232, -3.99795E-011, -1.84698E-009
0, 720.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -3.99323E-011, -1.84728E-009
0, 780.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -3.9932E-011, -1.84728E-009
0, 840.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -3.9932E-011, -1.84728E-009
0, 900.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -3.9932E-011, -1.84728E-009
0, 960.00000, -0.0884463, -0.0290709, -0.101078, -0.0332228, -0.088445, -0.0290704, 4.65774E-010, -1.14801E-009
0, 1020.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.088445, -0.0290705, 4.6596E-010, -1.14847E-009
0, 1080.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.088445, -0.0290705, 4.65961E-010, -1.14848E-009
0, 1140.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.088445, -0.0290705, 4.65962E-010, -1.14848E-009
0, 1200.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.088445, -0.0290705, 4.65962E-010, -1.14848E-009
0, 1260.00000, -0.101078, -0.0332225, -0.0884466, -0.029071, -0.101081, -0.0332237, -5.22938E-011, -1.85681E-009
0, 1320.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -5.22947E-011, -1.85754E-009
0, 1380.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -5.22945E-011, -1.85754E-009
0, 1440.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -5.22945E-011, -1.85754E-009
0, 1500.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -5.22945E-011, -1.85754E-009
0, 1560.00000, -0.138986, -0.0456824, -0.0631759, -0.0207649, -0.126348, -0.0415286, 6.9791E-009, -4.83614E-008
0, 1620.00000, -0.138985, -0.0456822, -0.0631749, -0.0207647, -0.12635, -0.0415291, 6.97926E-009, -4.8362E-008
0, 1680.00000, -0.138985, -0.0456822, -0.0631749, -0.0207647, -0.12635, -0.0415291, 6.97926E-009, -4.8362E-008
0, 1740.00000, -0.138985, -0.0456822, -0.0631749, -0.0207647, -0.12635, -0.0415291, 6.97926E-009, -4.8362E-008
0, 1800.00000, -0.138985, -0.0456822, -0.0631749, -0.0207647, -0.12635, -0.0415291, 6.97926E-009, -4.8362E-008
0, 1860.00000, -0.088445, -0.0290705, -0.10108, -0.0332233, -0.10108, -0.0332233, 6.07004E-010, -9.83257E-010
0, 1920.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.10108, -0.0332234, 6.07024E-010, -9.83311E-010
0, 1980.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.10108, -0.0332234, 6.07024E-010, -9.83311E-010
0, 2040.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.10108, -0.0332234, 6.07024E-010, -9.83311E-010
0, 2100.00000, -0.088445, -0.0290705, -0.10108, -0.0332234, -0.10108, -0.0332234, 6.07024E-010, -9.83311E-010
0, 2160.00000, -0.113715, -0.0373763, -0.10108, -0.0332234, -0.0758101, -0.0249176, 9.4526E-010, -1.14049E-008
0, 2220.00000, -0.113715, -0.0373762, -0.10108, -0.0332234, -0.07581, -0.0249176, 9.45262E-010, -1.14049E-008
0, 2280.00000, -0.113715, -0.0373762, -0.10108, -0.0332234, -0.07581, -0.0249176, 9.45262E-010, -1.14049E-008
0, 2340.00000, -0.113715, -0.0373762, -0.10108, -0.0332234, -0.07581, -0.0249176, 9.45262E-010, -1.14049E-008
0, 2400.00000, -0.113715, -0.0373762, -0.10108, -0.0332234, -0.07581, -0.0249176, 9.45262E-010, -1.14049E-008
0, 2460.00000, -0.10108, -0.0332236, -0.0884432, -0.0290699, -0.101081, -0.0332236, -4.94027E-011, -1.85059E-009
0, 2520.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -4.94735E-011, -1.85E-009
0, 2580.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -4.94739E-011, -1.84999E-009
0, 2640.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -4.94739E-011, -1.84999E-009
0, 2700.00000, -0.10108, -0.0332234, -0.088445, -0.0290705, -0.10108, -0.0332234, -4.94739E-011, -1.84999E-009
0, 2760.00000, -0.088444, -0.0290702, -0.113716, -0.0373766, -0.101081, -0.0332237, 1.47762E-009, -3.54383E-009
0, 2820.00000, -0.088445, -0.0290705, -0.113715, -0.0373763, -0.10108, -0.0332234, 1.47743E-009, -3.54326E-009
0, 2880.00000, -0.088445, -0.0290705, -0.113715, -0.0373763, -0.10108, -0.0332234, 1.47743E-009, -3.54325E-009
0, 2940.00000, -0.088445, -0.0290705, -0.113715, -0.0373763, -0.10108, -0.0332234, 1.47743E-009, -3.54325E-009
0, 3000.00000, -0.088445, -0.0290705, -0.113715, -0.0373763, -0.10108, -0.0332234, 1.47743E-009, -3.54325E-009
0, 3060.00000, -0.113715, -0.0373762, -0.0884465, -0.029071, -0.0884429, -0.0290698, 2.22442E-010, -7.04842E-009
