hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 60.00000, 223.038, -30.2622, 223.306, -150.298, 223.484, 89.7464, 0.00366332, -45.6288, 0.178895, 131.543, 2.04799E-012, -174.522, 4.51387E-012, 100.311, 0.178895, -48.4568
0, 120.00000, 223.038, -30.2622, 223.306, -150.298, 223.484, 89.7464, 0.00366332, -45.6288, 0.178896, 131.543, 1.85619E-012, 117.361, 2.58839E-012, 74.7908, 0.178896, -48.4568
0, 180.00000, 223.038, -30.2622, 223.306, -150.298, 223.484, 89.7464, 0.00366332, -45.6288, 0.178896, 131.543, 1.09969E-012, 137.912, 2.13807E-012, -113.297, 0.178896, -48.4568
0, 240.00000, 223.038, -30.2622, 223.306, -150.298, 223.484, 89.7464, 0.00366332, -45.6288, 0.178896, 131.543, 4.51408E-013, 49.6154, 1.81171E-012, -125.33, 0.178896, -48.4568
0, 300.00000, 223.038, -30.2622, 223.306, -150.298, 223.484, 89.7464, 0.00366332, -45.6288, 0.178896, 131.543, 3.062E-012, -10.7403, 2.46635E-012, -143.003, 0.178896, -48.4568
0, 360.00000, 222.95, -30.2911, 223.448, -150.297, 223.335, 89.7518, 0.00461899, -46.191, 0.230101, 131.514, 2.13108E-012, -161.728, 1.26999E-012, -144.216, 0.230101, -48.4856
0, 420.00000, 222.95, -30.2911, 223.448, -150.297, 223.335, 89.7518, 0.00461899, -46.191, 0.230101, 131.514, 8.95647E-013, 13.5832, 1.44704E-012, 96.2588, 0.230101, -48.4856
0, 480.00000, 222.95, -30.2911, 223.448, -150.297, 223.335, 89.7518, 0.00461899, -46.191, 0.230101, 131.514, 1.69154E-012, -175.784, 1.7765E-012, 79.1883, 0.230101, -48.4856
0, 540.00000, 222.95, -30.2911, 223.448, -150.297, 223.335, 89.7518, 0.00461899, -46.191, 0.230101, 131.514, 2.36429E-012, 68.5199, 1.9474E-012, -84.9162, 0.230101, -48.4856
0, 600.00000, 222.95, -30.2911, 223.448, -150.297, 223.335, 89.7518, 0.00461899, -46.191, 0.230101, 131.514, 1.20805E-012, -2.52997, 2.05596E-012, -111.05, 0.230101, -48.4856
0, 660.00000, 222.929, -30.2846, 223.458, -150.297, 223.394, 89.7596, 0.00369044, -47.6522, 0.178983, 131.521, 9.30066E-013, -62.1879, 3.36623E-012, 97.9251, 0.178983, -48.4792
0, 720.00000, 222.929, -30.2846, 223.458, -150.297, 223.394, 89.7596, 0.00369045, -47.6522, 0.178983, 131.521, 3.7646E-013, -65.3649, 4.57784E-013, 43.7889, 0.178983, -48.4792
0, 780.00000, 222.929, -30.2846, 223.458, -150.297, 223.394, 89.7596, 0.00369045, -47.6522, 0.178983, 131.521, 1.77651E-012, 139.092, 1.3164E-012, -119.915, 0.178983, -48.4792
0, 840.00000, 222.929, -30.2846, 223.458, -150.297, 223.394, 89.7596, 0.00369045, -47.6522, 0.178983, 131.521, 7.62472E-013, -169.038, 8.10954E-013, -136.945, 0.178983, -48.4792
0, 900.00000, 222.929, -30.2846, 223.458, -150.297, 223.394, 89.7596, 0.00369045, -47.6522, 0.178983, 131.521, 1.3365E-012, 166.869, 8.02576E-013, -135.878, 0.178983, -48.4792
0, 960.00000, 223.093, -30.2507, 223.106, -150.296, 223.398, 89.7199, 0.00366845, -48.1702, 0.178852, 131.555, 3.34661E-012, 33.6406, 2.70528E-012, 102.36, 0.178852, -48.4453
0, 1020.00000, 223.093, -30.2507, 223.106, -150.296, 223.398, 89.7199, 0.00366844, -48.1702, 0.178852, 131.555, 5.36016E-013, 20.2382, 7.27812E-013, -122.927, 0.178852, -48.4453
0, 1080.00000, 223.093, -30.2507, 223.106, -150.296, 223.398, 89.7199, 0.00366844, -48.1702, 0.178852, 131.555, 2.90892E-013, -42.7283, 3.40309E-012, 93.2371, 0.178852, -48.4453
0, 1140.00000, 223.093, -30.2507, 223.106, -150.296, 223.398, 89.7199, 0.00366844, -48.1702, 0.178852, 131.555, 3.33696E-012, 30.7296, 1.8323E-012, 154.073, 0.178852, -48.4453
0, 1200.00000, 223.093, -30.2507, 223.106, -150.296, 223.398, 89.7199, 0.00366844, -48.1702, 0.178852, 131.555, 3.55478E-012, 20.4442, 2.02795E-012, 156.989, 0.178852, -48.4453
0, 1260.00000, 223.052, -30.2467, 223.07, -150.306, 223.478, 89.7256, 0.00424818, -46.5407, 0.20444, 131.559, 1.43227E-012, 176.185, 2.80262E-012, 87.0379, 0.20444, -48.4413
0, 1320.00000, 223.052, -30.2467, 223.07, -150.306, 223.478, 89.7256, 0.00424818, -46.5407, 0.20444, 131.559, 2.79592E-012, -179.123, 2.17926E-012, 80.1879, 0.20444, -48.4413
0, 1380.00000, 223.052, -30.2467, 223.07, -150.306, 223.478, 89.7256, 0.00424818, -46.5407, 0.20444, 131.559, 2.23575E-012, -23.665, 4.43353E-013, 95.2091, 0.20444, -48.4413
0, 1440.00000, 223.052, -30.2467, 223.07, -150.306, 223.478, 89.7256, 0.00424818, -46.5407, 0.20444, 131.559, 1.19903E-012, 17.6063, 8.45922E-013, 52.7828, 0.20444, -48.4413
0, 1500.00000, 223.052, -30.2467, 223.07, -150.306, 223.478, 89.7256, 0.00424818, -46.5407, 0.20444, 131.559, 1.32493E-012, 141.057, 4.33481E-012, 86.438, 0.20444, -48.4413
0, 1560.00000, 222.985, -30.2773, 223.459, -150.298, 223.46, 89.7618, 0.00467366, -46.5846, 0.230065, 131.528, 1.98056E-012, 44.2431, 1.38229E-012, -128.667, 0.230065, -48.4719
