hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0123495, -6.5084E-008, 3.03952E-010, 5.84833E-011
9, 0.00000, -0.126858, -4.28684E-007, -9.10397E-010, -2.95018E-009
10, 0.00000, -0.178088, -8.64421E-007, -3.54425E-009, -6.15164E-009
11, 0.00000, -0.377399, -7.09366E-006, -2.52403E-008, -2.74706E-008
12, 0.00000, -0.386853, -5.21049E-006, -2.67264E-008, -2.87476E-008
13, 0.00000, -0.311307, 2.15281E-006, -1.62588E-008, -1.90066E-008
14, 0.00000, -0.136892, 2.73119E-007, -1.1548E-009, -3.46218E-009
15, 0.00000, -0.048878, 1.47043E-006, 8.55356E-010, -1.80785E-010
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0121844, 4.83068E-008, 3.02403E-010, 5.9399E-011
33, 0.00000, -0.086747, -1.47772E-007, 3.32048E-010, -1.20211E-009
34, 0.00000, -0.150326, -1.24085E-006, -1.91195E-009, -4.29937E-009
35, 0.00000, -0.237901, -2.82405E-006, -8.30949E-009, -1.12578E-008
36, 0.00000, -0.250026, -5.55206E-007, -9.51698E-009, -1.24239E-008
37, 0.00000, -0.199083, 1.64258E-006, -5.04169E-009, -7.81463E-009
38, 0.00000, -0.110935, 1.98642E-007, -1.55884E-010, -2.15192E-009
39, 0.00000, -0.0241392, 7.97603E-007, 6.01974E-010, 6.80087E-011
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.0360808, -4.80861E-007, 6.64406E-010, -4.26063E-011
58, 0.00000, -0.0604527, -5.08259E-007, 7.3366E-010, -4.33463E-010
59, 0.00000, -0.0851753, -8.14923E-007, 4.51194E-010, -1.12322E-009
