hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0123496, -1.16248E-007, -2.02197E-010, 2.33743E-010
9, 0.00000, -0.126858, 1.59227E-007, 3.00744E-009, 6.85914E-010
10, 0.00000, -0.178088, 1.62858E-007, 7.09482E-009, 7.4737E-012
11, 0.00000, -0.3774, -1.0286E-006, 3.64275E-008, -8.09511E-009
12, 0.00000, -0.386852, -3.2555E-006, 3.82798E-008, -8.7409E-009
13, 0.00000, -0.311307, 2.51178E-008, 2.4592E-008, -4.56117E-009
14, 0.00000, -0.136892, -2.42274E-007, 3.57246E-009, 7.30297E-010
15, 0.00000, -0.0488782, 1.21194E-006, -2.70374E-010, 8.30041E-010
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0121844, -1.12871E-009, -2.02184E-010, 2.31939E-010
33, 0.00000, -0.086747, 1.03939E-007, 8.7423E-010, 8.87392E-010
34, 0.00000, -0.150326, 9.47209E-008, 4.67525E-009, 4.93434E-010
35, 0.00000, -0.237901, 4.2391E-008, 1.38986E-008, -1.56218E-009
36, 0.00000, -0.250026, 6.48041E-009, 1.5513E-008, -2.02327E-009
37, 0.00000, -0.199084, -2.57815E-008, 9.28269E-009, -4.56778E-010
38, 0.00000, -0.110935, -1.45735E-007, 1.93952E-009, 9.39559E-010
39, 0.00000, -0.0241395, 4.84586E-007, -3.59006E-010, 4.86711E-010
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.0360807, -4.87035E-008, -2.94577E-010, 5.95963E-010
58, 0.00000, -0.0604526, -5.72213E-008, 8.85311E-012, 8.50963E-010
59, 0.00000, -0.0851752, -7.92689E-008, 7.46486E-010, 9.51097E-010
