hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 60.00000, 0.0333333, -9.32206E-008, -3.65658E-008, 4.81886E-008
0, 120.00000, 0.0333334, -4.81958E-008, -3.65668E-008, 4.81898E-008
0, 180.00000, 0.0333334, -4.81898E-008, -3.65668E-008, 4.81898E-008
0, 240.00000, 0.0333334, -4.81898E-008, -3.65668E-008, 4.81898E-008
0, 300.00000, 0.0333334, -4.81898E-008, -3.65668E-008, 4.81898E-008
0, 360.00000, 0.0333333, -1.04611E-008, -2.15805E-010, 4.41865E-009
0, 420.00000, 0.0333333, -4.49227E-009, -2.15468E-010, 4.41892E-009
0, 480.00000, 0.0333333, -4.41952E-009, -2.15473E-010, 4.41892E-009
0, 540.00000, 0.0333333, -4.41893E-009, -2.15473E-010, 4.41892E-009
0, 600.00000, 0.0333333, -4.41892E-009, -2.15473E-010, 4.41892E-009
0, 660.00000, 0.0333333, -1.34573E-008, -1.22773E-008, 1.92645E-008
0, 720.00000, 0.0333333, -1.92029E-008, -1.22776E-008, 1.92642E-008
0, 780.00000, 0.0333333, -1.92636E-008, -1.22776E-008, 1.92642E-008
0, 840.00000, 0.0333333, -1.92642E-008, -1.22776E-008, 1.92642E-008
0, 900.00000, 0.0333333, -1.92642E-008, -1.22776E-008, 1.92642E-008
0, 960.00000, 0.0333333, 1.16515E-008, 2.51833E-008, 2.58492E-008
0, 1020.00000, 0.0333333, -2.60319E-008, 2.517E-008, 2.58443E-008
0, 1080.00000, 0.0333333, -2.58441E-008, 2.517E-008, 2.58443E-008
0, 1140.00000, 0.0333333, -2.58443E-008, 2.517E-008, 2.58443E-008
0, 1200.00000, 0.0333333, -2.58443E-008, 2.517E-008, 2.58443E-008
0, 1260.00000, 0.0333333, -2.14202E-008, 6.46142E-009, 2.26702E-008
0, 1320.00000, 0.0333333, -2.27114E-008, 6.46244E-009, 2.26709E-008
0, 1380.00000, 0.0333333, -2.26714E-008, 6.46244E-009, 2.26709E-008
0, 1440.00000, 0.0333333, -2.26709E-008, 6.46244E-009, 2.26709E-008
0, 1500.00000, 0.0333333, -2.26709E-008, 6.46244E-009, 2.26709E-008
0, 1560.00000, 0.0333333, -4.32161E-008, 1.30062E-008, 4.06291E-008
0, 1620.00000, 0.0333333, -4.06101E-008, 1.30057E-008, 4.06295E-008
0, 1680.00000, 0.0333333, -4.06295E-008, 1.30057E-008, 4.06295E-008
0, 1740.00000, 0.0333333, -4.06295E-008, 1.30057E-008, 4.06295E-008
0, 1800.00000, 0.0333333, -4.06295E-008, 1.30057E-008, 4.06295E-008
0, 1860.00000, 0.0333333, -2.96481E-008, 6.39223E-009, 2.28328E-008
0, 1920.00000, 0.0333333, -2.28613E-008, 6.39182E-009, 2.28327E-008
0, 1980.00000, 0.0333333, -2.28326E-008, 6.39182E-009, 2.28327E-008
0, 2040.00000, 0.0333333, -2.28327E-008, 6.39182E-009, 2.28327E-008
0, 2100.00000, 0.0333333, -2.28327E-008, 6.39182E-009, 2.28327E-008
0, 2160.00000, 0.0333333, 4.00766E-008, 4.27522E-008, -2.13796E-008
0, 2220.00000, 0.0333333, 2.14251E-008, 4.27533E-008, -2.13801E-008
0, 2280.00000, 0.0333333, 2.13806E-008, 4.27533E-008, -2.13801E-008
0, 2340.00000, 0.0333333, 2.13802E-008, 4.27533E-008, -2.13801E-008
0, 2400.00000, 0.0333333, 2.13801E-008, 4.27533E-008, -2.13801E-008
0, 2460.00000, 0.0333333, -3.12386E-008, -3.11198E-008, 1.55571E-008
0, 2520.00000, 0.0333334, -1.55635E-008, -3.11217E-008, 1.55564E-008
0, 2580.00000, 0.0333334, -1.55561E-008, -3.11217E-008, 1.55564E-008
0, 2640.00000, 0.0333334, -1.55564E-008, -3.11217E-008, 1.55564E-008
0, 2700.00000, 0.0333334, -1.55564E-008, -3.11217E-008, 1.55564E-008
0, 2760.00000, 0.0333333, -1.52913E-008, 1.84754E-008, 7.54022E-009
0, 2820.00000, 0.0333333, -7.60052E-009, 1.84749E-008, 7.54047E-009
0, 2880.00000, 0.0333333, -7.5408E-009, 1.84749E-008, 7.54047E-009
0, 2940.00000, 0.0333333, -7.54047E-009, 1.84749E-008, 7.54047E-009
0, 3000.00000, 0.0333333, -7.54047E-009, 1.84749E-008, 7.54047E-009
0, 3060.00000, 0.0333334, 2.72206E-008, -6.99973E-009, -1.33354E-008
0, 3120.00000, 0.0333333, 1.34465E-008, -6.99838E-009, -1.33358E-008
0, 3180.00000, 0.0333333, 1.33363E-008, -6.99837E-009, -1.33358E-008
0, 3240.00000, 0.0333333, 1.33358E-008, -6.99837E-009, -1.33358E-008
0, 3300.00000, 0.0333333, 1.33358E-008, -6.99837E-009, -1.33358E-008
0, 3360.00000, 0.0333333, 6.48269E-008, 1.04978E-008, -6.05064E-008
0, 3420.00000, 0.0333333, 6.05134E-008, 1.04988E-008, -6.05056E-008
0, 3480.00000, 0.0333333, 6.05053E-008, 1.04988E-008, -6.05056E-008
0, 3540.00000, 0.0333333, 6.05056E-008, 1.04988E-008, -6.05056E-008
1, 0.00000, 0.0333333, 6.05056E-008, 1.04988E-008, -6.05056E-008
1, 60.00000, 0.0299999, 4.69688E-008, -6.17459E-009, -1.29179E-008
1, 120.00000, 0.0299998, 1.30592E-008, -6.17515E-009, -1.2918E-008
1, 180.00000, 0.0299998, 1.29187E-008, -6.17514E-009, -1.2918E-008
1, 240.00000, 0.0299998, 1.2918E-008, -6.17514E-009, -1.2918E-008
1, 300.00000, 0.0299998, 1.2918E-008, -6.17514E-009, -1.2918E-008
1, 360.00000, 0.0299998, 4.60212E-008, -1.80766E-008, -4.52208E-008
1, 420.00000, 0.0299999, 4.50592E-008, -1.80766E-008, -4.52196E-008
1, 480.00000, 0.0299999, 4.52173E-008, -1.80766E-008, -4.52196E-008
1, 540.00000, 0.0299999, 4.52196E-008, -1.80766E-008, -4.52196E-008
1, 600.00000, 0.0299999, 4.52196E-008, -1.80766E-008, -4.52196E-008
1, 660.00000, 0.0299998, -1.56364E-008, -1.92851E-010, 3.50852E-009
1, 720.00000, 0.0299998, -3.43928E-009, -1.93136E-010, 3.5076E-009
1, 780.00000, 0.0299998, -3.50652E-009, -1.93131E-010, 3.5076E-009
1, 840.00000, 0.0299998, -3.50759E-009, -1.93131E-010, 3.5076E-009
1, 900.00000, 0.0299998, -3.5076E-009, -1.93131E-010, 3.5076E-009
1, 960.00000, 0.0299998, 9.33752E-009, 3.83389E-008, -1.95974E-008
1, 1020.00000, 0.0299998, 1.94107E-008, 3.83384E-008, -1.95965E-008
1, 1080.00000, 0.0299998, 1.95947E-008, 3.83384E-008, -1.95965E-008
1, 1140.00000, 0.0299998, 1.95965E-008, 3.83384E-008, -1.95965E-008
1, 1200.00000, 0.0299998, 1.95965E-008, 3.83384E-008, -1.95965E-008
1, 1260.00000, 0.0299999, 1.0342E-008, -1.67383E-010, 3.89979E-009
1, 1320.00000, 0.0299998, -3.70853E-009, -1.66951E-010, 3.89869E-009
1, 1380.00000, 0.0299998, -3.89635E-009, -1.6694E-010, 3.89868E-009
1, 1440.00000, 0.0299998, -3.89866E-009, -1.6694E-010, 3.89868E-009
1, 1500.00000, 0.0299998, -3.89868E-009, -1.6694E-010, 3.89868E-009
1, 1560.00000, 0.0299998, -2.91228E-008, -1.1009E-008, 1.61596E-008
